Model,Pearson,MOA
Shuffled Vanilla,0.921778403829024,AKT inhibitor|mTOR inhibitor
Shuffled Vanilla,0.9079521395389344,AKT inhibitor|mTOR inhibitor
Shuffled Vanilla,0.9286249674067768,AKT inhibitor|mTOR inhibitor
Shuffled Vanilla,0.6947973035164985,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.7089244701927764,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.7107831849883843,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.7204120880914126,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.6947315367658738,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.7262432807943592,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.7263650395121365,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.72517515749174,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.7288808880750788,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.7201193931913226,DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.985417464778134,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled Vanilla,0.9881618739716596,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled Vanilla,0.9807512419977896,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled Vanilla,0.9897144552590434,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled Vanilla,0.98607878363981,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled Vanilla,0.9880246853133718,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled Vanilla,0.9783580116301128,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled Vanilla,0.9858688473217916,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled Vanilla,0.9881259225935656,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled Vanilla,0.9802773565213057,adrenergic receptor antagonist|serotonin receptor antagonist
Shuffled Vanilla,0.9628090305885664,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled Vanilla,0.9647895996194916,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled Vanilla,0.9613271726874572,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled Vanilla,0.962653452487506,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled Vanilla,0.959682598177327,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled Vanilla,0.9593883108759472,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled Vanilla,0.9563519831177802,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled Vanilla,0.9538212258096834,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled Vanilla,0.965256482188072,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled Vanilla,0.9544203739759852,hedgehog pathway inhibitor|smoothened receptor antagonist
Shuffled Vanilla,0.962092200662038,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled Vanilla,0.9460510693292866,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled Vanilla,0.9526864809950314,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled Vanilla,0.9621836146682298,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled Vanilla,0.9624623804652568,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled Vanilla,0.9544999139615288,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled Vanilla,0.9570598608919004,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled Vanilla,0.9556302849478876,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled Vanilla,0.9588251495117665,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled Vanilla,0.9447098488761514,bacterial 30S ribosomal subunit inhibitor|bacterial 50S ribosomal subunit inhibitor
Shuffled Vanilla,0.9809989501014008,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled Vanilla,0.9855766566124736,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled Vanilla,0.9738301248808984,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled Vanilla,0.98796928103618,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled Vanilla,0.9854804106940782,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled Vanilla,0.9838321255928516,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled Vanilla,0.9791384413635448,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled Vanilla,0.9880817279916928,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled Vanilla,0.9809127678851725,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled Vanilla,0.97027042203796,acetylcholine receptor agonist|benzodiazepine receptor agonist
Shuffled Vanilla,0.9865701746939508,opioid receptor agonist|opioid receptor antagonist
Shuffled Vanilla,0.9836862268137568,opioid receptor agonist|opioid receptor antagonist
Shuffled Vanilla,0.9801063088982022,opioid receptor agonist|opioid receptor antagonist
Shuffled Vanilla,0.9885379802458094,opioid receptor agonist|opioid receptor antagonist
Shuffled Vanilla,0.9857267724130648,opioid receptor agonist|opioid receptor antagonist
Shuffled Vanilla,0.9833959712876004,opioid receptor agonist|opioid receptor antagonist
Shuffled Vanilla,0.9850999702340112,opioid receptor agonist|opioid receptor antagonist
Shuffled Vanilla,0.9839947253568676,opioid receptor agonist|opioid receptor antagonist
Shuffled Vanilla,0.9823517042148884,opioid receptor agonist|opioid receptor antagonist
Shuffled Vanilla,0.9781460147745727,opioid receptor agonist|opioid receptor antagonist
Shuffled Vanilla,0.9700006114955032,melatonin receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9758016433109216,melatonin receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9656282919973788,melatonin receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9767959750285836,melatonin receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9745835019507456,melatonin receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9774859578746764,melatonin receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.972469492035545,melatonin receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.964775962123532,melatonin receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9763429093563272,melatonin receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.975931030570116,melatonin receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9723841308426644,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9767657743751704,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9706625245831568,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9782754195795548,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9746865657496826,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9772577328330836,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9657009642142322,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9767462506995788,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9784293504071988,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9737827050355472,dopamine receptor agonist|serotonin receptor antagonist
Shuffled Vanilla,0.9860367132869354,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.9819491539590346,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.9818653015595622,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.9840773175628416,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.9903990066181132,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.9680432952555444,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.9775221309714708,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.9832911075679104,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.9805337685362512,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.9702708908625076,DNA synthesis inhibitor|thymidylate synthase inhibitor
Shuffled Vanilla,0.980700597592765,histamine receptor agonist|histamine receptor antagonist
Shuffled Vanilla,0.9780997555896934,histamine receptor agonist|histamine receptor antagonist
Shuffled Vanilla,0.98472043971487,histamine receptor agonist|histamine receptor antagonist
Shuffled Vanilla,0.9808745609356704,histamine receptor agonist|histamine receptor antagonist
Shuffled Vanilla,0.983261439365615,histamine receptor agonist|histamine receptor antagonist
Shuffled Vanilla,0.9841902466265028,histamine receptor agonist|histamine receptor antagonist
Shuffled Vanilla,0.9686486215206476,histamine receptor agonist|histamine receptor antagonist
Shuffled Vanilla,0.9792157669371184,histamine receptor agonist|histamine receptor antagonist
Shuffled Vanilla,0.9678799368439868,histamine receptor agonist|histamine receptor antagonist
Shuffled Vanilla,0.978415072824144,histamine receptor agonist|histamine receptor antagonist
Shuffled Vanilla,0.8931332354380389,RAF inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.876073516205829,RAF inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.8842234138467558,RAF inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.894773883746795,RAF inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.8795990606430278,RAF inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.8985489981966237,RAF inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.8884124249250867,RAF inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.8919648046992368,RAF inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.8873188133348485,RAF inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.8918090587495848,RAF inhibitor|VEGFR inhibitor
Shuffled Vanilla,0.6924154135933707,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Vanilla,0.6739472134233272,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Vanilla,0.6971358023742,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Vanilla,0.674734473740669,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Vanilla,0.6795294423996611,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Vanilla,0.6763720675906046,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Vanilla,0.732647177287962,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Vanilla,0.7100121514369945,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Vanilla,0.7232547955158352,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Vanilla,0.7029757740812896,DNA directed DNA polymerase inhibitor|nucleoside reverse transcriptase inhibitor
Shuffled Vanilla,0.9676997607815536,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Vanilla,0.9808198688248122,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Vanilla,0.9697013725188642,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Vanilla,0.9821664026321478,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Vanilla,0.9777478158634788,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Vanilla,0.98902870844664,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Vanilla,0.9805842931669236,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Vanilla,0.9434007234532116,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Vanilla,0.9824759690327252,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Vanilla,0.9761748523658744,melatonin receptor agonist|nitric oxide synthase inhibitor
Shuffled Vanilla,0.9492726128694527,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Vanilla,0.941030264610413,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Vanilla,0.9271505409841304,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Vanilla,0.925370725901873,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Vanilla,0.9254382300520488,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Vanilla,0.9506358377754358,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Vanilla,0.9343546250656244,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Vanilla,0.9363900812145284,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Vanilla,0.9527122237814414,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Vanilla,0.9434278401377794,histamine receptor antagonist|platelet activating factor receptor antagonist
Shuffled Vanilla,0.9422596902366036,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Vanilla,0.9447344532921828,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Vanilla,0.9549491551602416,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Vanilla,0.9637207658585432,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Vanilla,0.9658991503138308,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Vanilla,0.960819062630345,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Vanilla,0.9569768052780998,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Vanilla,0.9461048955907552,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Vanilla,0.9584182666610735,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Vanilla,0.9429222146467456,estrogen receptor antagonist|progesterone receptor agonist
Shuffled Vanilla,0.9227128487901468,serotonin receptor antagonist|sodium channel blocker
Shuffled Vanilla,0.9154194735579448,serotonin receptor antagonist|sodium channel blocker
Shuffled Vanilla,0.919238196127162,serotonin receptor antagonist|sodium channel blocker
Shuffled Vanilla,0.9219107395883416,serotonin receptor antagonist|sodium channel blocker
Shuffled Vanilla,0.927576518013063,serotonin receptor antagonist|sodium channel blocker
Shuffled Vanilla,0.9274964138392924,serotonin receptor antagonist|sodium channel blocker
Shuffled Vanilla,0.9042369765531684,serotonin receptor antagonist|sodium channel blocker
Shuffled Vanilla,0.927122028848885,serotonin receptor antagonist|sodium channel blocker
Shuffled Vanilla,0.9163545287116556,serotonin receptor antagonist|sodium channel blocker
Shuffled Vanilla,0.9330887607829338,serotonin receptor antagonist|sodium channel blocker
Shuffled Vanilla,0.9802184824885743,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Vanilla,0.9706411016854366,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Vanilla,0.8951017695607832,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Vanilla,0.9135950042562896,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Vanilla,0.9810325093608164,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Vanilla,0.984589105398682,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Vanilla,0.9837152529089054,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Vanilla,0.9772526234683118,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Vanilla,0.9862529187905346,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Vanilla,0.9846035142639596,acetylcholinesterase inhibitor|microtubule inhibitor
Shuffled Vanilla,0.9848988619516444,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Shuffled Vanilla,0.9855574845880898,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Shuffled Vanilla,0.975802128275669,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Shuffled Vanilla,0.9889402555623344,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Shuffled Vanilla,0.9853591627235272,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Shuffled Vanilla,0.9631460785059264,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
Shuffled Vanilla,0.9445007022776356,benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
